@relation whatever
@attribute sentiment_polarity real
@attribute sentiment_subjectivity real
@attribute absPolarity real
@attribute and {True, False}
@attribute a {True, False}
@attribute get {True, False}
@attribute i {True, False}
@attribute my {True, False}
@attribute drunk {True, False}
@attribute to {True, False}
@attribute the {True, False}
@attribute was {True, False}
@attribute you {True, False}
@attribute getdrunk {True, False}
@attribute imdrunk {True, False}
@attribute stilldrunk {True, False}
@attribute gotdrunk {True, False}
@attribute yourdrunk {True, False}
@attribute L {True, False}
@data
0.33,0.5,0.33,True,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
0.33,0.5,0.33,False,True,False,True,False,False,True,False,False,True,False,False,False,False,False,False
0.56,0.65,0.56,False,True,True,True,False,False,False,False,False,False,False,False,False,False,False,False
0.33,0.5,0.33,False,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False
0.33,0.5,0.33,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
-0.19,0.28,0.19,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False
0.38,0.5,0.38,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
0.33,0.5,0.33,True,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0.33,0.5,0.33,False,False,True,True,False,False,True,False,False,True,False,False,False,False,False,False
-0.09,0.53,0.09,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0.02,0.6,0.02,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.24,0.59,0.24,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.33,0.5,0.33,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.06,0.49,0.06,True,False,False,True,True,False,True,False,True,False,False,False,False,False,False,False
0.42,0.5,0.42,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False
-0.21,0.75,0.21,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0.33,0.5,0.33,False,False,True,True,False,False,False,False,True,True,False,False,False,False,False,False
0.33,0.5,0.33,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.33,0.5,0.33,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.33,0.5,0.33,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
-0.03,0.55,0.03,False,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False
0.33,0.5,0.33,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.33,0.5,0.33,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False
0.33,0.5,0.33,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.13,0.36,0.13,False,True,False,True,False,False,True,False,True,False,False,False,False,False,False,False
0.33,0.5,0.33,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False
0.33,0.5,0.33,True,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0.33,0.5,0.33,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0.16,0.53,0.16,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
0.35,0.63,0.35,True,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
0.33,0.5,0.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.33,0.5,0.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.08,0.75,0.08,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.22,0.35,0.22,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False
0.33,0.5,0.33,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.06,0.59,0.06,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.32,0.44,0.32,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.57,0.6,0.57,True,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False
0.34,0.57,0.34,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
-0.05,0.55,0.05,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,False
0.19,0.3,0.19,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
0.19,0.3,0.19,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False
0.33,0.58,0.33,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.06,0.63,0.06,False,False,True,False,False,False,True,False,True,False,False,False,False,False,False,False
0.57,0.6,0.57,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.2,0.5,0.2,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False
0.33,0.5,0.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.11,0.5,0.11,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False
0.29,0.75,0.29,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
-0.08,0.4,0.08,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.33,0.5,0.33,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False
0.12,0.33,0.12,True,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False
0.33,0.5,0.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.08,0.34,0.08,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.17,0.5,0.17,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False
0.17,0.3,0.17,True,False,False,True,True,False,True,False,False,False,False,False,False,False,False,False
0.33,0.5,0.33,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.13,0.24,0.13,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.23,0.65,0.225,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
-0.25,0.53,0.25,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.25,0.53,0.25,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.25,0.53,0.25,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True
-0.63,1.0,0.625,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.05,1.0,0.05,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0.12,0.66,0.117424242,True,False,True,False,True,True,True,False,False,True,True,False,False,False,False,True
-0.33,0.85,0.325,True,False,True,True,False,True,True,False,True,False,True,True,False,False,False,True
-0.5,1.0,0.5,True,False,False,True,False,True,True,False,True,False,False,True,False,False,False,True
0.08,0.96,0.083333333,False,False,False,True,True,True,True,False,True,False,False,False,True,False,False,True
0.02,0.68,0.02,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.15,0.85,0.15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.33,0.64,0.327777778,True,True,False,True,False,True,False,True,False,False,False,False,False,True,False,True
-0.5,1.0,0.5,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.1,0.73,0.1,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
-0.25,0.53,0.25,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
-0.25,0.5,0.25,False,False,True,False,False,True,True,True,False,False,True,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,True
-0.18,0.73,0.181818182,False,False,False,False,False,True,False,True,False,False,False,False,False,False,True,True
0.03,0.93,0.033333333,False,True,False,False,False,True,True,True,False,False,False,False,False,False,False,True
-0.45,0.85,0.45,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.25,0.5,0.25,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,True
-0.25,0.53,0.25,False,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
-0.07,0.85,0.066666667,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
-0.5,1.0,0.5,True,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True
-0.75,1.0,0.75,False,False,False,True,False,True,False,True,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
-0.5,1.0,0.5,False,False,True,True,False,True,False,False,False,False,True,True,False,False,False,True
-0.5,1.0,0.5,False,True,True,False,False,True,True,True,False,False,True,True,False,False,False,True
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
-0.15,0.74,0.15333333300000002,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,True
-0.2,0.6,0.2,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.15,0.6,0.15,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
-0.23,0.41,0.225,True,True,False,True,False,True,True,False,True,True,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
-0.17,0.67,0.166666667,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.25,1.0,0.25,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True
0.11,0.76,0.111111111,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True
-0.5,1.0,0.5,True,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
-0.22,0.44,0.225,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True
-0.2,0.6,0.2,False,False,False,True,True,True,True,False,False,False,False,False,False,True,False,True
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True
0.0,0.8,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.17,0.69,0.166666667,True,True,False,True,False,True,True,False,False,False,False,False,True,True,False,True
-0.5,1.0,0.5,True,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True
-0.23,0.6,0.233333333,False,False,False,False,False,True,False,True,False,False,False,False,True,False,True,True
-0.5,1.0,0.5,False,True,True,False,False,True,False,False,False,False,True,False,False,False,False,True
-0.15,0.55,0.15,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True
-0.5,1.0,0.5,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
-0.11,0.72,0.11333333300000001,True,True,False,False,False,True,True,False,False,False,False,False,False,False,False,True
-0.25,0.53,0.25,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.23,0.62,0.233333333,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.37,0.8,0.36666666700000006,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
0.2,0.83,0.2,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
-0.2,0.7,0.2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.25,0.81,0.25,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.15,0.85,0.15,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,True
-0.5,1.0,0.5,True,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
-0.08,0.77,0.075,True,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True
0.11,0.53,0.11333333300000001,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,True,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True
-0.02,0.69,0.018095238,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.23,0.69,0.23125,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,True
-0.14,0.54,0.135185185,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
-0.3,0.56,0.3,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
0.0,0.0,0.0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.17,0.62,0.175,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.38,0.69,0.375,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.15,0.6,0.15,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.48,0.76,0.475,True,False,True,True,False,True,False,False,False,False,True,False,False,False,False,True
-0.4,0.77,0.4,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,True
-0.07,0.77,0.066666667,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.25,0.5,0.25,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True
-0.63,1.0,0.625,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.06,0.59,0.06,True,False,False,True,False,True,False,True,True,False,False,True,False,False,False,True
-0.16,0.79,0.1625,False,True,False,False,False,True,False,True,False,False,False,False,False,False,True,True
-0.02,0.68,0.01875,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.33,0.7,0.328125,True,True,False,True,True,True,False,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
-0.01,0.49,0.0125,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
-0.15,0.6,0.15,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
-0.1,0.8,0.1,False,True,True,False,False,True,True,True,False,True,True,False,False,False,False,True
-0.36,0.63,0.35714285700000004,False,True,False,True,True,True,False,True,False,False,False,True,True,True,False,True
-0.5,1.0,0.5,False,True,True,False,True,True,True,False,False,False,True,False,False,False,False,True
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
-0.55,0.9,0.55,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
-0.25,0.7,0.25,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
-0.65,0.95,0.65,False,True,False,True,False,True,True,False,False,False,False,True,False,False,False,True
-0.08,0.64,0.075,False,False,False,True,False,True,True,False,True,False,False,False,False,True,False,True
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True
0.0,0.1,0.0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True
-0.31,0.65,0.3125,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,True
-0.03,0.87,0.033333333,True,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True
0.0,0.56,0.0,True,False,False,True,True,True,True,False,True,False,False,False,False,True,False,True
-0.28,0.85,0.28,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,True,True,False,True,False,True,False,True,True,True,False,False,False,False,False,True
-0.38,0.94,0.375,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
0.1,0.8,0.1,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
-0.08,0.82,0.075,False,True,True,True,True,True,False,False,False,False,True,False,False,True,False,True
-0.25,0.53,0.25,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
0.19,0.73,0.187946429,False,True,False,True,False,True,False,True,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,True,True,False,False,True,False,False,True
-0.98,1.0,0.9765625,True,False,True,True,True,True,True,False,False,False,True,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,True,False,True,True,True,False,False,False,True,False,False,False,True
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.15,0.53,0.153571429,False,False,True,False,True,True,True,True,False,False,True,False,False,False,False,True
-0.07,0.9,0.066666667,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True
0.05,0.95,0.05,False,False,False,True,True,True,False,False,False,True,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.33,0.64,0.327777778,False,False,True,True,False,True,True,True,False,False,True,False,False,False,False,True
-0.05,0.85,0.05,False,True,True,False,False,True,False,True,False,False,True,False,False,False,True,True
-0.18,0.75,0.181818182,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
-0.17,0.77,0.17,False,False,True,False,False,True,True,False,False,False,True,False,False,False,False,True
-0.2,0.39,0.2,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,True
-0.1,0.65,0.1,False,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True
-0.63,1.0,0.625,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
-0.28,0.57,0.275,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True
-0.15,0.53,0.15,False,False,True,True,False,True,True,True,True,False,True,False,False,False,False,True
-0.19,0.83,0.188541667,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
0.1,0.73,0.1,False,False,True,True,True,True,True,False,False,False,True,True,False,False,False,True
-0.02,0.57,0.025,False,True,False,False,False,True,False,True,True,False,False,False,False,False,False,True
0.15,0.85,0.15,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
0.09,0.85,0.0875,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
0.1,0.8,0.1,True,True,True,True,False,True,True,False,False,False,True,False,False,False,False,True
-0.4,0.7,0.4,True,False,True,False,False,True,False,True,False,True,True,False,True,False,False,True
-0.17,0.67,0.166666667,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True
-0.17,0.7,0.166666667,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True
-0.56,1.0,0.5625,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True
-0.13,0.67,0.125,False,False,False,True,True,True,False,False,True,False,False,False,False,True,False,True
0.15,0.85,0.15,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
0.02,0.78,0.025,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
-0.35,0.8,0.35,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True
-0.45,0.7,0.45,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.09,0.57,0.094444444,True,True,True,True,True,True,False,False,True,False,True,False,False,False,False,True
-0.25,0.82,0.25,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
-0.35,0.9,0.35,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
-0.25,1.0,0.25,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True
-0.25,0.53,0.25,False,False,False,True,False,True,False,False,False,False,False,False,False,True,False,True
0.1,0.8,0.1,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,True,True,False,True,True,False,False,True,False,True,False,True
0.0,0.75,0.0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.15,0.6,0.15,False,False,False,True,False,True,True,False,False,False,False,True,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,True
-0.78,1.0,0.78125,False,False,False,True,False,True,True,False,False,False,False,False,True,False,False,True
0.0,0.8,0.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,True
0.26,0.82,0.2625,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True
0.07,0.64,0.065,True,False,False,True,False,True,False,False,True,False,False,False,True,False,True,True
-0.45,0.8,0.45,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True
-0.5,1.0,0.5,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.29,0.93,0.291666667,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,True
-0.25,0.7,0.25,True,False,False,False,False,True,True,False,False,False,False,True,True,False,False,True
0.16,0.82,0.162121212,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0.22,0.78,0.21666666699999998,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.25,0.5,0.25,True,False,False,False,True,True,True,False,False,False,False,False,False,True,False,True
-0.56,1.0,0.5625,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.22,0.47,0.218518519,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
-0.13,1.0,0.133333333,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.45,0.8,0.45,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True
0.33,0.63,0.333333333,False,False,True,True,True,True,False,False,False,False,True,False,False,False,False,True
-0.25,0.53,0.25,False,False,False,True,False,True,False,False,True,False,False,False,True,False,False,True
-0.27,0.68,0.273611111,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,True
0.15,0.85,0.15,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
0.1,0.8,0.1,False,True,True,False,False,True,True,False,False,False,True,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True
-0.23,0.6,0.233333333,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
-0.25,0.75,0.25,False,False,True,True,False,True,True,True,True,False,True,False,False,False,False,True
-0.24,0.64,0.235,False,False,False,True,False,True,True,False,True,False,False,True,False,True,True,True
-0.5,1.0,0.5,False,False,True,True,False,True,False,False,False,False,True,False,True,False,False,True
0.25,1.0,0.25,True,False,False,True,False,True,False,False,True,False,False,True,False,False,False,True
0.0,0.52,0.0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True
-0.18,0.77,0.182142857,False,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True
0.25,0.65,0.25,False,True,False,False,True,True,False,True,True,False,False,False,False,False,False,True
-0.57,0.93,0.566666667,False,True,False,True,True,True,False,False,True,True,False,False,False,False,True,True
-0.2,0.6,0.2,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
0.15,0.88,0.15,False,True,True,True,False,True,True,False,False,False,True,False,False,True,False,True
-0.63,1.0,0.625,False,False,True,True,False,True,True,False,False,False,True,False,False,False,False,True
-0.5,1.0,0.5,False,True,True,True,False,True,True,False,False,False,True,False,False,False,False,True
-0.63,1.0,0.625,True,False,False,False,True,True,False,False,False,False,False,True,False,False,False,True
0.16,0.48,0.15555555599999998,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True
-0.2,0.8,0.2,True,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
-0.25,0.53,0.25,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,True
-0.31,0.64,0.3125,False,True,False,True,True,True,False,False,False,False,False,True,False,False,False,True
-0.21,0.77,0.2125,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,True
-0.25,0.5,0.25,False,True,False,True,False,True,False,False,True,False,False,False,False,False,True,True
-0.3,0.56,0.3,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
0.07,1.0,0.066666667,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.5,1.0,0.5,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,True
-0.11,0.77,0.107142857,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
0.0,0.0,0.0,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True
-0.5,1.0,0.5,True,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True
-0.15,0.7,0.15,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,True,False,True,True,False,False,False,False,True,False,False,False,False,True
-0.29,0.61,0.28571428600000004,False,False,True,False,False,True,True,False,False,False,True,True,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,False,True,False,True,False,False,False,False,False,True
-0.5,1.0,0.5,True,True,False,True,False,True,False,False,True,False,False,False,False,False,False,True
0.0,0.87,0.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True
-0.25,1.0,0.25,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True
-0.45,0.8,0.45,False,False,False,True,False,True,False,True,False,False,False,False,True,False,False,True
-0.15,0.1,0.15,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
0.11,0.56,0.10571428599999999,True,False,False,True,True,True,False,True,True,False,False,False,False,False,False,True
-0.27,0.57,0.275,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
-0.18,0.73,0.181818182,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,True,False,True,False,False,True,False,False,False,False,True,False,False,False,False,True
0.2,0.2,0.2,False,False,True,False,False,True,False,False,False,False,True,True,False,False,False,True
-0.07,0.57,0.075,False,False,True,True,False,True,False,True,False,False,True,False,False,False,False,True
-0.25,0.53,0.25,True,False,False,True,True,True,True,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True
-0.03,0.53,0.033333333,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True
0.0,0.75,0.0,False,True,False,True,False,True,False,True,True,False,False,True,False,False,False,True
-0.25,0.53,0.25,False,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True
-0.5,1.0,0.5,True,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True
0.12,0.64,0.115,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True
