,id,url,sentiment_polarity,abs Polarity,Clean tweet,sentiment_subjectivity,tweet,now
0,667688251663253504,0.0,0.0,0.0,I wonder how much of my life I wasted playing video games,0.1,I wonder how much of my life I wasted playing video games.,"November 20, 2015"
0,667688222869229568,0.0,-0.2,0.2, a wasted life why ,0.0,@theheraldsun a wasted life why ?,"November 20, 2015"
0,667688519503110144,0.0,-0.05,0.0545454545455,Ive wasted all my data on live concerts and i have 0 regrets,0.23,I've wasted all my data on live concerts and i have 0 regrets,"November 20, 2015"
0,667688403614498816,0.0,-0.2,0.2,Never wasting time thats just money wasted ,0.0,Never wasting time that's just money wasted 💯,"November 20, 2015"
0,667688391136296960,0.0,0.25,0.25,The time you enjoy wasting is not wasted timeOTWOLBackslide,0.25,"The time you enjoy wasting is not wasted time.

#OTWOLBackslide","November 20, 2015"
0,667688255039647744,0.0,-0.28,0.275,  Totally incompetent wasted my time and WAS NOT helpful in  any way,0.18,"@rosterloh@rosterloh  
Totally incompetent  wasted my time and WAS NOT helpful in  any way...","November 20, 2015"
0,667688251663253504,0.0,0.0,0.0,I wonder how much of my life I wasted playing video games,0.1,I wonder how much of my life I wasted playing video games.,"November 20, 2015"
0,667688519503110144,0.0,-0.05,0.0545454545455,Ive wasted all my data on live concerts and i have 0 regrets,0.23,I've wasted all my data on live concerts and i have 0 regrets,"November 20, 2015"
0,667688403614498816,0.0,-0.2,0.2,Never wasting time thats just money wasted ,0.0,Never wasting time that's just money wasted 💯,"November 20, 2015"
0,667688391136296960,0.0,0.25,0.25,The time you enjoy wasting is not wasted timeOTWOLBackslide,0.25,"The time you enjoy wasting is not wasted time.

#OTWOLBackslide","November 20, 2015"
0,667688519503110144,0.0,-0.05,0.0545454545455,Ive wasted all my data on live concerts and i have 0 regrets,0.23,I've wasted all my data on live concerts and i have 0 regrets,"November 20, 2015"
0,667688403614498816,0.0,-0.2,0.2,Never wasting time thats just money wasted ,0.0,Never wasting time that's just money wasted 💯,"November 20, 2015"
0,667688391136296960,0.0,0.25,0.25,The time you enjoy wasting is not wasted timeOTWOLBackslide,0.25,"The time you enjoy wasting is not wasted time.

#OTWOLBackslide","November 20, 2015"
0,667688519503110144,0.0,-0.05,0.0545454545455,Ive wasted all my data on live concerts and i have 0 regrets,0.23,I've wasted all my data on live concerts and i have 0 regrets,"November 20, 2015"
0,667688403614498816,0.0,-0.2,0.2,Never wasting time thats just money wasted ,0.0,Never wasting time that's just money wasted 💯,"November 20, 2015"
0,667688391136296960,0.0,0.25,0.25,The time you enjoy wasting is not wasted timeOTWOLBackslide,0.25,"The time you enjoy wasting is not wasted time.

#OTWOLBackslide","November 20, 2015"
0,667688643448975362,0.0,-0.2,0.2,All my weekends are always wasted at work  but ,0.0,All my weekends are always wasted at work 🤑🤑🤑 but 😓😐😴,"November 20, 2015"
0,667688519503110144,0.0,-0.05,0.0545454545455,Ive wasted all my data on live concerts and i have 0 regrets,0.23,I've wasted all my data on live concerts and i have 0 regrets,"November 20, 2015"
0,667688403614498816,0.0,-0.2,0.2,Never wasting time thats just money wasted ,0.0,Never wasting time that's just money wasted 💯,"November 20, 2015"
0,667688391136296960,0.0,0.25,0.25,The time you enjoy wasting is not wasted timeOTWOLBackslide,0.25,"The time you enjoy wasting is not wasted time.

#OTWOLBackslide","November 20, 2015"
0,667688667239096320,0.0,0.0,0.0,20112015 1358  Wankelmut ft John La Monica  Wasted So Much Time ,0.1,20.11.2015 13:58 : Wankelmut ft. John La Monica - Wasted So Much Time https://t.co/Dvmj8vYePZ,"November 20, 2015"
0,667688656124014594,0.0,-0.09,0.0875,oh ya i tries to get some dance with devils merch via the crane game and wasted 200 and a bucket full of tears,0.34,oh ya i tries to get some dance with devils merch via the crane game and wasted ¥200 and a bucket full of tears,"November 20, 2015"
0,667688643448975362,0.0,-0.2,0.2,All my weekends are always wasted at work  but ,0.0,All my weekends are always wasted at work 🤑🤑🤑 but 😓😐😴,"November 20, 2015"
0,667688519503110144,0.0,-0.05,0.0545454545455,Ive wasted all my data on live concerts and i have 0 regrets,0.23,I've wasted all my data on live concerts and i have 0 regrets,"November 20, 2015"
0,667688403614498816,0.0,-0.2,0.2,Never wasting time thats just money wasted ,0.0,Never wasting time that's just money wasted 💯,"November 20, 2015"
0,667688667239096320,0.0,0.0,0.0,20112015 1358  Wankelmut ft John La Monica  Wasted So Much Time ,0.1,20.11.2015 13:58 : Wankelmut ft. John La Monica - Wasted So Much Time https://t.co/Dvmj8vYePZ,"November 20, 2015"
0,667688656124014594,0.0,-0.09,0.0875,oh ya i tries to get some dance with devils merch via the crane game and wasted 200 and a bucket full of tears,0.34,oh ya i tries to get some dance with devils merch via the crane game and wasted ¥200 and a bucket full of tears,"November 20, 2015"
0,667688643448975362,0.0,-0.2,0.2,All my weekends are always wasted at work  but ,0.0,All my weekends are always wasted at work 🤑🤑🤑 but 😓😐😴,"November 20, 2015"
0,667688519503110144,0.0,-0.05,0.0545454545455,Ive wasted all my data on live concerts and i have 0 regrets,0.23,I've wasted all my data on live concerts and i have 0 regrets,"November 20, 2015"
0,667688712399142913,0.0,0.33,0.333333333333,Someone spills coffee on me and Im more pissed about the fact that they wasted perfectly good coffee fam,0.37,Someone spills coffee on me and I'm more pissed about the fact that they wasted perfectly good coffee  fam.,"November 20, 2015"
0,667688667239096320,0.0,0.0,0.0,20112015 1358  Wankelmut ft John La Monica  Wasted So Much Time ,0.1,20.11.2015 13:58 : Wankelmut ft. John La Monica - Wasted So Much Time https://t.co/Dvmj8vYePZ,"November 20, 2015"
0,667688656124014594,0.0,-0.09,0.0875,oh ya i tries to get some dance with devils merch via the crane game and wasted 200 and a bucket full of tears,0.34,oh ya i tries to get some dance with devils merch via the crane game and wasted ¥200 and a bucket full of tears,"November 20, 2015"
0,667688643448975362,0.0,-0.2,0.2,All my weekends are always wasted at work  but ,0.0,All my weekends are always wasted at work 🤑🤑🤑 but 😓😐😴,"November 20, 2015"
0,667688519503110144,0.0,-0.05,0.0545454545455,Ive wasted all my data on live concerts and i have 0 regrets,0.23,I've wasted all my data on live concerts and i have 0 regrets,"November 20, 2015"
0,667688712399142913,0.0,0.33,0.333333333333,Someone spills coffee on me and Im more pissed about the fact that they wasted perfectly good coffee fam,0.37,Someone spills coffee on me and I'm more pissed about the fact that they wasted perfectly good coffee  fam.,"November 20, 2015"
0,667688667239096320,0.0,0.0,0.0,20112015 1358  Wankelmut ft John La Monica  Wasted So Much Time ,0.1,20.11.2015 13:58 : Wankelmut ft. John La Monica - Wasted So Much Time https://t.co/Dvmj8vYePZ,"November 20, 2015"
0,667688656124014594,0.0,-0.09,0.0875,oh ya i tries to get some dance with devils merch via the crane game and wasted 200 and a bucket full of tears,0.34,oh ya i tries to get some dance with devils merch via the crane game and wasted ¥200 and a bucket full of tears,"November 20, 2015"
0,667688643448975362,0.0,-0.2,0.2,All my weekends are always wasted at work  but ,0.0,All my weekends are always wasted at work 🤑🤑🤑 but 😓😐😴,"November 20, 2015"
0,667688519503110144,0.0,-0.05,0.0545454545455,Ive wasted all my data on live concerts and i have 0 regrets,0.23,I've wasted all my data on live concerts and i have 0 regrets,"November 20, 2015"
0,667688712399142913,0.0,0.33,0.333333333333,Someone spills coffee on me and Im more pissed about the fact that they wasted perfectly good coffee fam,0.37,Someone spills coffee on me and I'm more pissed about the fact that they wasted perfectly good coffee  fam.,"November 20, 2015"
0,667688667239096320,0.0,0.0,0.0,20112015 1358  Wankelmut ft John La Monica  Wasted So Much Time ,0.1,20.11.2015 13:58 : Wankelmut ft. John La Monica - Wasted So Much Time https://t.co/Dvmj8vYePZ,"November 20, 2015"
0,667688656124014594,0.0,-0.09,0.0875,oh ya i tries to get some dance with devils merch via the crane game and wasted 200 and a bucket full of tears,0.34,oh ya i tries to get some dance with devils merch via the crane game and wasted ¥200 and a bucket full of tears,"November 20, 2015"
0,667688643448975362,0.0,-0.2,0.2,All my weekends are always wasted at work  but ,0.0,All my weekends are always wasted at work 🤑🤑🤑 but 😓😐😴,"November 20, 2015"
0,667688828178706432,0.0,0.11,0.112142857143, ha  Right but all things considered they dont produce near the NFL talent that other top programs do Talent is wasted,0.36,@therealscottyj ha.  Right but all things considered they don't produce near the NFL talent that other top programs do. Talent is wasted.,"November 20, 2015"
0,667688712399142913,0.0,0.33,0.333333333333,Someone spills coffee on me and Im more pissed about the fact that they wasted perfectly good coffee fam,0.37,Someone spills coffee on me and I'm more pissed about the fact that they wasted perfectly good coffee  fam.,"November 20, 2015"
0,667688667239096320,0.0,0.0,0.0,20112015 1358  Wankelmut ft John La Monica  Wasted So Much Time ,0.1,20.11.2015 13:58 : Wankelmut ft. John La Monica - Wasted So Much Time https://t.co/Dvmj8vYePZ,"November 20, 2015"
0,667688656124014594,0.0,-0.09,0.0875,oh ya i tries to get some dance with devils merch via the crane game and wasted 200 and a bucket full of tears,0.34,oh ya i tries to get some dance with devils merch via the crane game and wasted ¥200 and a bucket full of tears,"November 20, 2015"
0,667688643448975362,0.0,-0.2,0.2,All my weekends are always wasted at work  but ,0.0,All my weekends are always wasted at work 🤑🤑🤑 but 😓😐😴,"November 20, 2015"
0,667688870184689664,0.0,-0.07,0.0666666666667,I wasted months trying to get people to accept me but the only person who actually needed to accept me was myself,0.37,I wasted months trying to get people to accept me  but the only person who actually needed to accept me was myself.,"November 20, 2015"
0,667688866518822912,0.0,-0.03,0.0260416666667,Cant believe I wasted so much money getting my hair did by someone for so long,0.2,Can't believe I wasted so much money getting my hair did  by someone for so long!!,"November 20, 2015"
0,667688860894126082,0.0,-0.06,0.0604166666667,Shower rotaTry and form an orderly queue in your home so people can have showers one after the other  immediate hot water and less wasted,0.32,Shower rota-Try and form an orderly queue in your home so people can have showers one after the other = immediate hot water and less wasted,"November 20, 2015"
0,667688828178706432,0.0,0.11,0.112142857143, ha  Right but all things considered they dont produce near the NFL talent that other top programs do Talent is wasted,0.36,@therealscottyj ha.  Right but all things considered they don't produce near the NFL talent that other top programs do. Talent is wasted.,"November 20, 2015"
0,667688712399142913,0.0,0.33,0.333333333333,Someone spills coffee on me and Im more pissed about the fact that they wasted perfectly good coffee fam,0.37,Someone spills coffee on me and I'm more pissed about the fact that they wasted perfectly good coffee  fam.,"November 20, 2015"
0,667688667239096320,0.0,0.0,0.0,20112015 1358  Wankelmut ft John La Monica  Wasted So Much Time ,0.1,20.11.2015 13:58 : Wankelmut ft. John La Monica - Wasted So Much Time https://t.co/Dvmj8vYePZ,"November 20, 2015"
0,667688918821679104,0.0,-0.2,0.2,wasted my data on them i cant believe,0.0,wasted my data on them i cant believe,"November 20, 2015"
0,667688916544131073,0.0,0.15,0.15,Wasted money eating out yesterday when I know my food wouldve been better,0.25,Wasted money eating out yesterday when I know my food would've been better,"November 20, 2015"
0,667688870184689664,0.0,-0.07,0.0666666666667,I wasted months trying to get people to accept me but the only person who actually needed to accept me was myself,0.37,I wasted months trying to get people to accept me  but the only person who actually needed to accept me was myself.,"November 20, 2015"
0,667688866518822912,0.0,-0.03,0.0260416666667,Cant believe I wasted so much money getting my hair did by someone for so long,0.2,Can't believe I wasted so much money getting my hair did  by someone for so long!!,"November 20, 2015"
0,667688860894126082,0.0,-0.06,0.0604166666667,Shower rotaTry and form an orderly queue in your home so people can have showers one after the other  immediate hot water and less wasted,0.32,Shower rota-Try and form an orderly queue in your home so people can have showers one after the other = immediate hot water and less wasted,"November 20, 2015"
0,667688828178706432,0.0,0.11,0.112142857143, ha  Right but all things considered they dont produce near the NFL talent that other top programs do Talent is wasted,0.36,@therealscottyj ha.  Right but all things considered they don't produce near the NFL talent that other top programs do. Talent is wasted.,"November 20, 2015"
0,667688712399142913,0.0,0.33,0.333333333333,Someone spills coffee on me and Im more pissed about the fact that they wasted perfectly good coffee fam,0.37,Someone spills coffee on me and I'm more pissed about the fact that they wasted perfectly good coffee  fam.,"November 20, 2015"
0,667688918821679104,0.0,-0.2,0.2,wasted my data on them i cant believe,0.0,wasted my data on them i cant believe,"November 20, 2015"
0,667688916544131073,0.0,0.15,0.15,Wasted money eating out yesterday when I know my food wouldve been better,0.25,Wasted money eating out yesterday when I know my food would've been better,"November 20, 2015"
0,667688870184689664,0.0,-0.07,0.0666666666667,I wasted months trying to get people to accept me but the only person who actually needed to accept me was myself,0.37,I wasted months trying to get people to accept me  but the only person who actually needed to accept me was myself.,"November 20, 2015"
0,667688866518822912,0.0,-0.03,0.0260416666667,Cant believe I wasted so much money getting my hair did by someone for so long,0.2,Can't believe I wasted so much money getting my hair did  by someone for so long!!,"November 20, 2015"
0,667688860894126082,0.0,-0.06,0.0604166666667,Shower rotaTry and form an orderly queue in your home so people can have showers one after the other  immediate hot water and less wasted,0.32,Shower rota-Try and form an orderly queue in your home so people can have showers one after the other = immediate hot water and less wasted,"November 20, 2015"
0,667688828178706432,0.0,0.11,0.112142857143, ha  Right but all things considered they dont produce near the NFL talent that other top programs do Talent is wasted,0.36,@therealscottyj ha.  Right but all things considered they don't produce near the NFL talent that other top programs do. Talent is wasted.,"November 20, 2015"
0,667688918821679104,0.0,-0.2,0.2,wasted my data on them i cant believe,0.0,wasted my data on them i cant believe,"November 20, 2015"
0,667688916544131073,0.0,0.15,0.15,Wasted money eating out yesterday when I know my food wouldve been better,0.25,Wasted money eating out yesterday when I know my food would've been better,"November 20, 2015"
0,667688870184689664,0.0,-0.07,0.0666666666667,I wasted months trying to get people to accept me but the only person who actually needed to accept me was myself,0.37,I wasted months trying to get people to accept me  but the only person who actually needed to accept me was myself.,"November 20, 2015"
0,667688866518822912,0.0,-0.03,0.0260416666667,Cant believe I wasted so much money getting my hair did by someone for so long,0.2,Can't believe I wasted so much money getting my hair did  by someone for so long!!,"November 20, 2015"
0,667688860894126082,0.0,-0.06,0.0604166666667,Shower rotaTry and form an orderly queue in your home so people can have showers one after the other  immediate hot water and less wasted,0.32,Shower rota-Try and form an orderly queue in your home so people can have showers one after the other = immediate hot water and less wasted,"November 20, 2015"
0,667688828178706432,0.0,0.11,0.112142857143, ha  Right but all things considered they dont produce near the NFL talent that other top programs do Talent is wasted,0.36,@therealscottyj ha.  Right but all things considered they don't produce near the NFL talent that other top programs do. Talent is wasted.,"November 20, 2015"
0,667688918821679104,0.0,-0.2,0.2,wasted my data on them i cant believe,0.0,wasted my data on them i cant believe,"November 20, 2015"
0,667688916544131073,0.0,0.15,0.15,Wasted money eating out yesterday when I know my food wouldve been better,0.25,Wasted money eating out yesterday when I know my food would've been better,"November 20, 2015"
0,667688870184689664,0.0,-0.07,0.0666666666667,I wasted months trying to get people to accept me but the only person who actually needed to accept me was myself,0.37,I wasted months trying to get people to accept me  but the only person who actually needed to accept me was myself.,"November 20, 2015"
0,667688866518822912,0.0,-0.03,0.0260416666667,Cant believe I wasted so much money getting my hair did by someone for so long,0.2,Can't believe I wasted so much money getting my hair did  by someone for so long!!,"November 20, 2015"
0,667688860894126082,0.0,-0.06,0.0604166666667,Shower rotaTry and form an orderly queue in your home so people can have showers one after the other  immediate hot water and less wasted,0.32,Shower rota-Try and form an orderly queue in your home so people can have showers one after the other = immediate hot water and less wasted,"November 20, 2015"
0,667688828178706432,0.0,0.11,0.112142857143, ha  Right but all things considered they dont produce near the NFL talent that other top programs do Talent is wasted,0.36,@therealscottyj ha.  Right but all things considered they don't produce near the NFL talent that other top programs do. Talent is wasted.,"November 20, 2015"
0,667689011444486144,0.0,0.01,0.0125, 12billion wasted on something that Canada has no business paying for Funny how were so deep in debt but theres enough for this junk,0.47,@CP24 1.2billion wasted on something that Canada has no business paying for Funny how we're so deep in debt but there's enough for this junk,"November 20, 2015"
0,667688918821679104,0.0,-0.2,0.2,wasted my data on them i cant believe,0.0,wasted my data on them i cant believe,"November 20, 2015"
0,667688916544131073,0.0,0.15,0.15,Wasted money eating out yesterday when I know my food wouldve been better,0.25,Wasted money eating out yesterday when I know my food would've been better,"November 20, 2015"
0,667688870184689664,0.0,-0.07,0.0666666666667,I wasted months trying to get people to accept me but the only person who actually needed to accept me was myself,0.37,I wasted months trying to get people to accept me  but the only person who actually needed to accept me was myself.,"November 20, 2015"
0,667688866518822912,0.0,-0.03,0.0260416666667,Cant believe I wasted so much money getting my hair did by someone for so long,0.2,Can't believe I wasted so much money getting my hair did  by someone for so long!!,"November 20, 2015"
0,667688860894126082,0.0,-0.06,0.0604166666667,Shower rotaTry and form an orderly queue in your home so people can have showers one after the other  immediate hot water and less wasted,0.32,Shower rota-Try and form an orderly queue in your home so people can have showers one after the other = immediate hot water and less wasted,"November 20, 2015"
0,667688828178706432,0.0,0.11,0.112142857143, ha  Right but all things considered they dont produce near the NFL talent that other top programs do Talent is wasted,0.36,@therealscottyj ha.  Right but all things considered they don't produce near the NFL talent that other top programs do. Talent is wasted.,"November 20, 2015"
0,667689055031853057,0.0,-0.1,0.1, and the outragous amount of wasted time  and could only offer an apology for the incompetence ,0.5,@rosterloh and the outragous amount of wasted time  and could only offer an apology for the incompetence ..,"November 20, 2015"
0,667689011444486144,0.0,0.01,0.0125, 12billion wasted on something that Canada has no business paying for Funny how were so deep in debt but theres enough for this junk,0.47,@CP24 1.2billion wasted on something that Canada has no business paying for Funny how we're so deep in debt but there's enough for this junk,"November 20, 2015"
0,667688918821679104,0.0,-0.2,0.2,wasted my data on them i cant believe,0.0,wasted my data on them i cant believe,"November 20, 2015"
0,667688916544131073,0.0,0.15,0.15,Wasted money eating out yesterday when I know my food wouldve been better,0.25,Wasted money eating out yesterday when I know my food would've been better,"November 20, 2015"
0,667688870184689664,0.0,-0.07,0.0666666666667,I wasted months trying to get people to accept me but the only person who actually needed to accept me was myself,0.37,I wasted months trying to get people to accept me  but the only person who actually needed to accept me was myself.,"November 20, 2015"
0,667688866518822912,0.0,-0.03,0.0260416666667,Cant believe I wasted so much money getting my hair did by someone for so long,0.2,Can't believe I wasted so much money getting my hair did  by someone for so long!!,"November 20, 2015"
0,667688860894126082,0.0,-0.06,0.0604166666667,Shower rotaTry and form an orderly queue in your home so people can have showers one after the other  immediate hot water and less wasted,0.32,Shower rota-Try and form an orderly queue in your home so people can have showers one after the other = immediate hot water and less wasted,"November 20, 2015"
0,667688828178706432,0.0,0.11,0.112142857143, ha  Right but all things considered they dont produce near the NFL talent that other top programs do Talent is wasted,0.36,@therealscottyj ha.  Right but all things considered they don't produce near the NFL talent that other top programs do. Talent is wasted.,"November 20, 2015"
0,667689080503816193,0.0,-0.2,0.2,Raced to the cash point to get money for the bus got on with a tenner in my hand then remembered I already had a ticket Almost wasted 7,0.0,Raced to the cash point to get money for the bus  got on with a tenner in my hand  then remembered I already had a ticket. Almost wasted £7.,"November 20, 2015"
0,667689055031853057,0.0,-0.1,0.1, and the outragous amount of wasted time  and could only offer an apology for the incompetence ,0.5,@rosterloh and the outragous amount of wasted time  and could only offer an apology for the incompetence ..,"November 20, 2015"
0,667689011444486144,0.0,0.01,0.0125, 12billion wasted on something that Canada has no business paying for Funny how were so deep in debt but theres enough for this junk,0.47,@CP24 1.2billion wasted on something that Canada has no business paying for Funny how we're so deep in debt but there's enough for this junk,"November 20, 2015"
0,667688918821679104,0.0,-0.2,0.2,wasted my data on them i cant believe,0.0,wasted my data on them i cant believe,"November 20, 2015"
0,667688916544131073,0.0,0.15,0.15,Wasted money eating out yesterday when I know my food wouldve been better,0.25,Wasted money eating out yesterday when I know my food would've been better,"November 20, 2015"
0,667688870184689664,0.0,-0.07,0.0666666666667,I wasted months trying to get people to accept me but the only person who actually needed to accept me was myself,0.37,I wasted months trying to get people to accept me  but the only person who actually needed to accept me was myself.,"November 20, 2015"
0,667689080503816193,0.0,-0.2,0.2,Raced to the cash point to get money for the bus got on with a tenner in my hand then remembered I already had a ticket Almost wasted 7,0.0,Raced to the cash point to get money for the bus  got on with a tenner in my hand  then remembered I already had a ticket. Almost wasted £7.,"November 20, 2015"
0,667689055031853057,0.0,-0.1,0.1, and the outragous amount of wasted time  and could only offer an apology for the incompetence ,0.5,@rosterloh and the outragous amount of wasted time  and could only offer an apology for the incompetence ..,"November 20, 2015"
0,667689011444486144,0.0,0.01,0.0125, 12billion wasted on something that Canada has no business paying for Funny how were so deep in debt but theres enough for this junk,0.47,@CP24 1.2billion wasted on something that Canada has no business paying for Funny how we're so deep in debt but there's enough for this junk,"November 20, 2015"
0,667688918821679104,0.0,-0.2,0.2,wasted my data on them i cant believe,0.0,wasted my data on them i cant believe,"November 20, 2015"
0,667688916544131073,0.0,0.15,0.15,Wasted money eating out yesterday when I know my food wouldve been better,0.25,Wasted money eating out yesterday when I know my food would've been better,"November 20, 2015"
0,667689080503816193,0.0,-0.2,0.2,Raced to the cash point to get money for the bus got on with a tenner in my hand then remembered I already had a ticket Almost wasted 7,0.0,Raced to the cash point to get money for the bus  got on with a tenner in my hand  then remembered I already had a ticket. Almost wasted £7.,"November 20, 2015"
0,667689055031853057,0.0,-0.1,0.1, and the outragous amount of wasted time  and could only offer an apology for the incompetence ,0.5,@rosterloh and the outragous amount of wasted time  and could only offer an apology for the incompetence ..,"November 20, 2015"
0,667689011444486144,0.0,0.01,0.0125, 12billion wasted on something that Canada has no business paying for Funny how were so deep in debt but theres enough for this junk,0.47,@CP24 1.2billion wasted on something that Canada has no business paying for Funny how we're so deep in debt but there's enough for this junk,"November 20, 2015"
0,667688918821679104,0.0,-0.2,0.2,wasted my data on them i cant believe,0.0,wasted my data on them i cant believe,"November 20, 2015"
0,667689190998581248,0.0,0.53,0.533333333333,Happy birthday   Cant believe youre not a teenager anymore  Have a great day mate and dont get too wasted ,0.58,Happy birthday @Michael5SOS !! Cant believe yo're not a teenager anymore 😭 Have a great day mate and dont get too wasted 🎉🎉🎆🎇🎉🎇🎆🎇,"November 20, 2015"
0,667689080503816193,0.0,-0.2,0.2,Raced to the cash point to get money for the bus got on with a tenner in my hand then remembered I already had a ticket Almost wasted 7,0.0,Raced to the cash point to get money for the bus  got on with a tenner in my hand  then remembered I already had a ticket. Almost wasted £7.,"November 20, 2015"
0,667689055031853057,0.0,-0.1,0.1, and the outragous amount of wasted time  and could only offer an apology for the incompetence ,0.5,@rosterloh and the outragous amount of wasted time  and could only offer an apology for the incompetence ..,"November 20, 2015"
0,667689011444486144,0.0,0.01,0.0125, 12billion wasted on something that Canada has no business paying for Funny how were so deep in debt but theres enough for this junk,0.47,@CP24 1.2billion wasted on something that Canada has no business paying for Funny how we're so deep in debt but there's enough for this junk,"November 20, 2015"
0,667689231708368896,0.0,0.25,0.25,Time you enjoy wasting is not wasted time,0.25,Time you enjoy wasting is not wasted time.,"November 20, 2015"
0,667689223508598784,0.0,-0.4,0.4,Wasted my fucking time ,0.4,Wasted my fucking time 😤😤,"November 20, 2015"
0,667689190998581248,0.0,0.53,0.533333333333,Happy birthday   Cant believe youre not a teenager anymore  Have a great day mate and dont get too wasted ,0.58,Happy birthday @Michael5SOS !! Cant believe yo're not a teenager anymore 😭 Have a great day mate and dont get too wasted 🎉🎉🎆🎇🎉🎇🎆🎇,"November 20, 2015"
0,667689080503816193,0.0,-0.2,0.2,Raced to the cash point to get money for the bus got on with a tenner in my hand then remembered I already had a ticket Almost wasted 7,0.0,Raced to the cash point to get money for the bus  got on with a tenner in my hand  then remembered I already had a ticket. Almost wasted £7.,"November 20, 2015"
0,667689055031853057,0.0,-0.1,0.1, and the outragous amount of wasted time  and could only offer an apology for the incompetence ,0.5,@rosterloh and the outragous amount of wasted time  and could only offer an apology for the incompetence ..,"November 20, 2015"
0,667689250528210945,0.0,-0.2,0.2,Lots of time wasted this year,0.0,Lots of time wasted this year.,"November 20, 2015"
0,667689245667155969,0.0,-0.2,0.2,Literally wasted my time effort amp breathe on you,0.0,Literally wasted my time  effort  &amp; breathe on you,"November 20, 2015"
0,667689238947868672,0.0,-0.1,0.1, Not one wasted frame in the entire three hours,0.31,@tomdre3000 Not one wasted frame in the entire three hours.,"November 20, 2015"
0,667689231708368896,0.0,0.25,0.25,Time you enjoy wasting is not wasted time,0.25,Time you enjoy wasting is not wasted time.,"November 20, 2015"
0,667689223508598784,0.0,-0.4,0.4,Wasted my fucking time ,0.4,Wasted my fucking time 😤😤,"November 20, 2015"
0,667689190998581248,0.0,0.53,0.533333333333,Happy birthday   Cant believe youre not a teenager anymore  Have a great day mate and dont get too wasted ,0.58,Happy birthday @Michael5SOS !! Cant believe yo're not a teenager anymore 😭 Have a great day mate and dont get too wasted 🎉🎉🎆🎇🎉🎇🎆🎇,"November 20, 2015"
